coefficients,x_known,y_known,z_known,e_known,z_func_known
"[-0.29325935501033273, 1.6346489501563455, 0.310982371030446, -0.20860717005889645, 1.7854643742697323, 0.5572169447986266, -0.24488667789522633, 1.6364376840672623, 0.4406177272219133, 0.0755823079923538, 1.4509670702491944, 0.4691618637431484]","[1.22, 1.22, 1.22, 1.22, 1.22, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.74, 1.74, 1.74, 1.74, 1.74, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95]","[-0.73, -0.41, -0.12, 0.39, 0.7, -0.8, -0.31, -0.01, 0.09, 0.53, 0.65, -0.76, -0.48, -0.01, 0.39, 0.83, -0.74, -0.52, -0.39, -0.14, 0.0, 0.35, 0.49, 0.7]","[-0.05073649754500818, -0.029605263157894735, -0.17786561264822134, -0.05844155844155844, -0.2260536398467433, -0.31438721136767317, -0.1618705035971223, -0.18711656441717792, -0.26282051282051283, -0.4709236031927024, -0.44654088050314467, -0.25862068965517243, -0.2258852258852259, -0.24426450742240216, -0.42857142857142855, -0.6147368421052631, -0.22580645161290322, -0.0925, -0.05636743215031315, -0.09830508474576272, -0.17167381974248927, -0.21524663677130046, -0.3333333333333333, -0.3096446700507614]","[0.04040356581581838, 0.04053757857794111, 0.06186699439446078, 0.05688289931576913, 0.034812024902225285, 0.040008007220945434, 0.04185015106307483, 0.03847131413440521, 0.03862470185016375, 0.02978889923484451, 0.03173398158868564, 0.04484444711718832, 0.03403969285308092, 0.03562313707824073, 0.051482140725460514, 0.02558985438263928, 0.06613111701637932, 0.0352037595648533, 0.045618521505733395, 0.04096993751754746, 0.045636370641782276, 0.0462414429208803, 0.03566031301066269, 0.04790324899987525]","[-0.1250013505950478, -0.057704242058062225, -0.06608375917890782, -0.1757658423951525, -0.2614278941347795, -0.33545814741204527, -0.19773312530428985, -0.2305016740649868, -0.2554862898996431, -0.41698818214173705, -0.46851786502820086, -0.3188592058008688, -0.22689567620704681, -0.24513122907552246, -0.37786274705656336, -0.5840063530513081, -0.17095083283045406, -0.11873538479688389, -0.10647945022371955, -0.11654100618938021, -0.13891327229658063, -0.23583628118617553, -0.28705845229021154, -0.3725389719140497]"
"[0.12685880003422098, 1.5655639275453819, 0.7068080693174821, -0.03020447619862405, 1.6187493029710749, 0.3902100292058076, 0.5980486287327561, 1.74944472039889, 0.38799682456625006, -0.054368057157523283, 1.7262548710193477, 0.6137385222032559]","[1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.73, 1.73, 1.73, 1.73, 1.73, 1.99, 1.99, 1.99, 1.99, 1.99]","[-0.85, -0.48, -0.42, -0.13, -0.08, 0.23, 0.43, 0.57, 0.68, -0.75, -0.5, -0.24, -0.08, 0.08, 0.25, 0.5, 0.65, -0.84, -0.32, 0.02, 0.35, 0.64, -0.68, -0.24, -0.12, 0.45, 0.63]","[0.3969849246231156, 0.04328523862375139, -0.03209242618741977, -0.055793991416309016, -0.09309309309309309, -0.06815020862308763, -0.03636363636363636, 0.09138381201044386, 0.08176100628930817, 0.279126213592233, -0.07467532467532467, -0.1353135313531353, -0.24503311258278146, -0.27241379310344827, -0.1963963963963964, 0.045364891518737675, 0.17455138662316477, 0.5078125, -0.15990453460620524, -0.25842696629213485, -0.16883116883116883, 0.13064133016627077, 0.20121951219512196, -0.12478031634446397, -0.16853932584269662, -0.11336032388663968, 0.11522048364153627]","[0.0375640819217385, 0.03328360606939335, 0.0358102630167905, 0.06541013002231214, 0.0545616899120724, 0.037207001843492876, 0.06737539630345288, 0.050883807611359716, 0.05588946688745585, 0.03345204793108446, 0.040178651287633316, 0.05692013535954558, 0.03528425297866236, 0.039952357949640374, 0.041620950534459314, 0.03137138400416498, 0.03976956080270869, 0.05384172641451886, 0.03409992580798718, 0.03238142592673096, 0.05023311983534838, 0.03416692367219154, 0.03824485275250658, 0.04159453358731383, 0.0315029465950743, 0.044702105235508424, 0.03746452547111511]","[0.28258836559380657, 0.015463357241122268, -0.012154021489278685, -0.08900182934773179, -0.0932429329104539, -0.06549165663464357, -0.00220032175689858, 0.06111242284139257, 0.12097143236034683, 0.2821147930533816, 0.0028844066569790215, -0.16071393447532523, -0.20097961626090813, -0.197758460725115, -0.14903854470082015, 0.002180713347091077, 0.13545692751648164, 0.445374501901, -0.14762977227606586, -0.2365480874463631, -0.1201456884064332, 0.13173900210212522, 0.16383903107047937, -0.15584347422560832, -0.1862538288930902, -0.034214974512575116, 0.10610509240704567]"
"[0.6362159775102842, 1.4157543892140383, 0.5497295571067393, -0.5942676713008149, 1.5242586451285725, 0.6266216375800742, -0.25868122162506063, 1.4912925264679202, 0.4738838965568086, -0.38452614025346854, 1.7587854394707132, 0.49189723385955925]","[1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95]","[-0.75, -0.53, -0.28, 0.09, 0.24, 0.59, 0.81, -0.65, -0.55, -0.2, 0.04, 0.46, 0.79, -0.74, -0.44, -0.14, 0.07, 0.17, 0.47, 0.77, -0.64, -0.4, -0.24, 0.24, 0.5, 0.81]","[0.6389452332657201, 0.5748218527315915, 0.5781041388518025, 0.6270096463022508, 0.4992764109985528, 0.26777609682299547, 0.05688073394495413, 0.6281512605042017, 0.5584112149532711, 0.5666666666666667, 0.5409836065573771, 0.4713114754098361, 0.00850546780072904, 0.6628272251308901, 0.5338645418326693, 0.4690909090909091, 0.5154091392136025, 0.6061776061776062, 0.39662447257383965, 0.09302325581395349, 0.370253164556962, 0.22302158273381295, 0.35877862595419846, 0.3177842565597668, 0.26631853785900783, -0.007945516458569807]","[0.0346453778835759, 0.02819974220376725, 0.029814638850340885, 0.04417368902492187, 0.032961036187320165, 0.037475074156176874, 0.04276594250950622, 0.025218082288172686, 0.028353923788000043, 0.0531855591650939, 0.03108547922029557, 0.028231070350633564, 0.03485654783705987, 0.024229705052630553, 0.037739636739410956, 0.03765763761740926, 0.027935583622364094, 0.04941935866328394, 0.04216426156202341, 0.033951858425652466, 0.03695088671054456, 0.04773682282390728, 0.047084945638140106, 0.036201033405887234, 0.03482658336858172, 0.03368979253705478]","[0.6487946356473656, 0.5743606780669317, 0.5601582085095649, 0.5631194256976843, 0.5371203196116667, 0.32581107378604546, 0.03189363512138647, 0.6048900255811913, 0.5770492766621, 0.5626106014350055, 0.5680910085903379, 0.43803004163382964, 0.06257820347407755, 0.6040936869289872, 0.4965465696817996, 0.5129481873041957, 0.5324867104843194, 0.5298033955322733, 0.4199200886709414, 0.06187336711996521, 0.37647140632127224, 0.3162784820874685, 0.3222850492177138, 0.366323136170621, 0.2812921586736647, -0.054217177795952975]"
"[0.57, 1.5858518912465647, 0.5039523761941024, 0.51, 1.779498183428841, 0.517741646700519, -0.17, 1.6948355632266545, 0.5538875486434001, 0.39, 1.6566649867876355, 0.566747458836296]","[1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.77, 1.77, 1.77, 1.77, 1.83, 1.83, 1.83, 1.83, 1.83, 1.83, 1.83]","[-0.73, -0.57, -0.44, -0.11, -0.02, 0.17, 0.31, 0.57, 0.81, -0.65, -0.36, -0.19, 0.24, 0.48, 0.61, -0.81, -0.12, 0.19, 0.78, -0.77, -0.58, -0.34, 0.11, 0.2, 0.39, 0.71]","[0.21033210332103322, 0.36789297658862874, 0.4356589147286822, 0.4215686274509804, 0.40483383685800606, 0.47214076246334313, 0.43859649122807015, 0.44, 0.6146788990825688, 0.27245508982035926, 0.4606741573033708, 0.5391304347826087, 0.5081967213114754, 0.5201900237529691, 0.5128552097428958, 0.10236220472440945, 0.4838709677419355, 0.4407364787111623, 0.6756756756756757, -0.01744186046511628, 0.2560386473429952, 0.386986301369863, 0.5026123301985371, 0.4491525423728814, 0.48868175765645805, 0.5068493150684932]","[0.059386792868490405, 0.038025135978479695, 0.035441868771870964, 0.031744226979188606, 0.03553878704308426, 0.04773715609055976, 0.04859527080576313, 0.04233202097703345, 0.028555660646262134, 0.03722741697857476, 0.0313607203761791, 0.032062854355272445, 0.029471060954437515, 0.04162387684925232, 0.031579517818606906, 0.06241599012278592, 0.05239322258341784, 0.03045023400027025, 0.04039825693100782, 0.03811884303131205, 0.03879099226138482, 0.03815616798179451, 0.027945701297999073, 0.05815897243689194, 0.031836594687508026, 0.0582509047812068]","[0.2002942377085195, 0.3419264642916866, 0.4119777976871753, 0.4648302420377012, 0.46056722288001867, 0.44470174621245606, 0.438661299660529, 0.4768824922008761, 0.6151695835600518, 0.2847489438739017, 0.46947920273167804, 0.5022785200497264, 0.48786445764798064, 0.5083558724007688, 0.553411007852053, 0.01452106107527519, 0.48025150437360953, 0.4787536350336979, 0.682907237180575, 0.057412573257665946, 0.2740066636025827, 0.4149710354526527, 0.4591987761345657, 0.4584250894575543, 0.47169799539762136, 0.6039132595834518]"
"[0.23208852553387838, 1.627909311327663, 0.648632170492606, -0.28463687093777534, 1.588834389649092, 0.5127294683945474, 0.31966910120704, 1.5125396722847457, 0.273596673068064, 0.11823377715876822, 1.47107559039733, 0.4727725334002834]","[1.33, 1.33, 1.33, 1.33, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.9, 1.9, 1.9, 1.9, 1.9]","[-0.84, -0.24, 0.01, 0.47, -0.6, -0.54, -0.02, 0.2, 0.3, 0.8, -0.65, -0.56, -0.08, 0.11, 0.36, 0.74, -0.67, -0.51, 0.06, 0.28, 0.64]","[0.5244299674267101, 0.018518518518518517, -0.07540983606557378, -0.055341055341055344, 0.3384146341463415, 0.23653395784543327, -0.11297071129707113, -0.12129380053908356, -0.14625445897740785, 0.15113350125944586, 0.38943248532289626, 0.32273449920508746, -0.0071174377224199285, -0.037037037037037035, -0.09363295880149813, 0.038314176245210725, 0.2245762711864407, 0.1547049441786284, 0.005893909626719057, 0.008244994110718492, -0.02364864864864865]","[0.048595022910550595, 0.055546028751823406, 0.040373529646364106, 0.035819822377460446, 0.03673976411698009, 0.04702014334368655, 0.04544612927506417, 0.05153408873507067, 0.03411196562565239, 0.03508102648355483, 0.0407450749638127, 0.037739009245027225, 0.04218138560974226, 0.06799469811464323, 0.060930145704145316, 0.04373667337037642, 0.04485299666925112, 0.03945535057997402, 0.03134141265450667, 0.03431874460036054, 0.04108825252595906]","[0.4794194123847215, 0.0519868377617948, -0.061423827790427626, -0.06861207030230564, 0.32811230401639363, 0.2730274988775693, -0.08152294028342831, -0.13317591955421632, -0.13071126297218988, 0.1853397070627652, 0.3637767419623588, 0.2898479536567825, -0.02291410280767886, -0.08669702019348861, -0.09565628094854572, 0.09869417027476593, 0.30052614211999684, 0.23454142750202264, 0.02917888911785204, -0.010386829121409041, 0.012246019018478018]"
"[0.6214214631531007, 1.626871943631474, 0.4581811352416851, 0.6342342768263605, 1.7688029578156241, 0.7431975733397742, -0.08328328887618876, 1.706654529928453, 0.6104735994501436, -0.26266268030182605, 1.6938401469800377, 0.2694650216898816]","[1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.41, 1.41, 1.41, 1.41, 1.41, 1.63, 1.63, 1.63, 1.63, 1.63, 1.63, 1.63, 1.63, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81]","[-0.73, -0.3, -0.17, 0.18, 0.47, 0.66, -0.64, -0.38, -0.09, 0.43, 0.7, -0.73, -0.54, -0.34, -0.05, 0.09, 0.37, 0.63, 0.7, -0.69, -0.53, -0.3, -0.02, 0.24, 0.44, 0.71]","[0.1836734693877551, 0.3638814016172507, 0.33159268929503916, 0.6150442477876106, 0.6199376947040498, 0.5779467680608364, 0.180931744312026, 0.2757605495583906, 0.424390243902439, 0.6872727272727273, 0.6862745098039216, 0.2727272727272727, 0.09734513274336283, 0.2970620239390642, 0.5746835443037974, 0.6496018202502845, 0.8268590455049944, 0.831081081081081, 0.8562874251497006, 0.19221967963386727, 0.1588089330024814, 0.26938239159001315, 0.5239669421487604, 0.7718631178707225, 0.8040816326530612, 0.7926421404682275]","[0.05732898427114723, 0.04835822988621418, 0.04820664527406831, 0.037087571960772975, 0.03096770639025843, 0.03558253761941842, 0.03237215380931188, 0.030111929229961348, 0.044718439501123905, 0.030973777717379743, 0.02824764695264132, 0.06048616719367823, 0.06620309076050865, 0.031497865169955, 0.041176951396932976, 0.02564342597890816, 0.018736567333873938, 0.032325636041750545, 0.019983969830725656, 0.03319472392600068, 0.034776488071381284, 0.034909929667040956, 0.034628098358501856, 0.03920441346647749, 0.03798241956538269, 0.024931962171390164]","[0.19012179835537735, 0.30372946126908346, 0.3640567498778385, 0.5325441875479406, 0.6284772760336333, 0.643189393212663, 0.21625969953724755, 0.28565751840864156, 0.4503233331037771, 0.7244347140470367, 0.7274545465044471, 0.23436494161403462, 0.2063571060237017, 0.2892649759764683, 0.5228925746854702, 0.64787395258945, 0.8427341164214032, 0.867642708876943, 0.8353569121266988, 0.17776144928048038, 0.17376787595983584, 0.2815982071013764, 0.5089108008941082, 0.7186385259984355, 0.8187706592318508, 0.7874683026242644]"
"[0.41, 1.7875202120140723, 0.5058533072458524, 0.09, 1.5002850327251012, 0.3498762622637536, 0.67, 1.7718236481983334, 0.5015353441690298, 0.09, 1.4003047304389211, 0.5142268597919724]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.42, 1.42, 1.42, 1.42, 1.42, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.75, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85]","[-0.84, -0.48, -0.21, 0.05, 0.36, 0.61, -0.82, -0.37, 0.08, 0.46, 0.56, -0.81, -0.6, -0.37, -0.03, 0.09, 0.4, 0.46, 0.69, -0.72, -0.52, -0.37, -0.25, 0.08, 0.25, 0.46, 0.57, 0.76]","[0.23697916666666666, 0.13570487483530963, 0.03508771929824561, 0.04419889502762431, 0.07172995780590717, 0.19732441471571907, 0.36972193614830073, 0.13463514902363824, -0.08849557522123894, 0.251131221719457, 0.31216931216931215, 0.5062761506276151, 0.2931323283082077, 0.21333333333333335, 0.06820566631689402, 0.061923583662714096, 0.15474919957310565, 0.24361158432708688, 0.49128205128205127, 0.4320388349514563, 0.1404494382022472, 0.22712933753943218, 0.19811320754716982, 0.049069373942470386, 0.05997552019583843, 0.18502202643171806, 0.3553113553113553, 0.5589519650655022]","[0.03505651825397254, 0.03596192150522185, 0.031200303204192977, 0.05250747007308645, 0.03239482842043483, 0.03273254128597434, 0.02981760015531769, 0.03176664297670818, 0.06625802783775006, 0.03255578417300929, 0.048864089684421005, 0.032205850696966846, 0.039129417151303, 0.056405936120497366, 0.03231774284676485, 0.036228041275862474, 0.03227504339383845, 0.040030937694631806, 0.02789434178610606, 0.031417607708782457, 0.05247455122388336, 0.03867710430631955, 0.04760170732319824, 0.041084951743898486, 0.03492259208822614, 0.032613185654929294, 0.05657352313022052, 0.03874597318841659]","[0.24608884176491808, 0.11638502730778291, 0.04798789707696672, 0.02536461036663398, 0.07785412265815202, 0.20171864594430416, 0.3679570817064367, 0.11846346625308377, 0.04370232607757185, 0.18706548463781797, 0.2640051192748344, 0.5095133562088081, 0.31597578741447, 0.15987804804566638, 0.05706026098914971, 0.06248743573174764, 0.19146323681737468, 0.23707802447172255, 0.47952655093806124, 0.42921080069140904, 0.25921728034713637, 0.1631188771322377, 0.10742991345931747, 0.062015819223751045, 0.10656062323110604, 0.2321175181875878, 0.33105086333270123, 0.5591030613016565]"
"[-0.73, 1.448188690468826, 0.46474394014912757, 0.05, 1.7319984814901275, 0.4807673430704759, 0.27, 1.458895414056675, 0.5749912180796745, 0.79, 1.5879913172502649, 0.6772566003175446]","[1.34, 1.34, 1.34, 1.34, 1.34, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.66, 1.66, 1.66, 1.66, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89]","[-0.62, -0.3, 0.13, 0.42, 0.62, -0.78, -0.42, -0.26, -0.01, 0.33, 0.57, 0.76, -0.55, -0.09, 0.22, 0.74, -0.81, -0.51, -0.28, -0.11, 0.35, 0.51, 0.78]","[-0.4928478543563069, -0.46153846153846156, -0.7697841726618705, -0.8097686375321337, -0.6823529411764706, -0.49709864603481624, -0.49117647058823527, -0.46540880503144655, -0.6702412868632708, -0.8291457286432161, -0.7835497835497836, -0.5737704918032787, -0.432, -0.6221198156682027, -0.7403508771929824, -0.5555555555555556, -0.362962962962963, -0.286527514231499, -0.33985330073349634, -0.4432348367029549, -0.6241830065359477, -0.6185567010309279, -0.3039443155452436]","[0.031377167625325206, 0.04649773267899914, 0.031257894063631934, 0.02974937097990701, 0.025073878220589745, 0.03816113996849508, 0.03340362948623478, 0.04963371002088942, 0.02717179525940685, 0.039628764784627436, 0.040880447421491495, 0.034954756673316344, 0.05703949508892939, 0.0306851343983699, 0.028156223911982973, 0.034644975803462416, 0.03586513601684627, 0.04173427242057763, 0.04650366691592456, 0.03535078336031654, 0.03158129809655765, 0.03988991318932513, 0.04588945288867209]","[-0.4688645956108885, -0.5192907527184899, -0.7755279936639395, -0.8341167514298791, -0.7228231508656401, -0.5647466936524772, -0.4546788977476113, -0.5242026713548688, -0.6869378067269412, -0.8391242714554409, -0.76417350476447, -0.5246137279697859, -0.40625438041652295, -0.592860186517289, -0.7714982209914286, -0.5226857553124774, -0.4100449959635458, -0.2518156121294715, -0.3100772610290341, -0.4031749017540824, -0.6058155360052555, -0.576890264202222, -0.3029000076334684]"
"[-0.45, 1.6369595749626287, 0.46217639082481204, 0.75, 1.6495784048737454, 0.5552089827504261, 0.61, 1.6712023403025849, 0.7043361635653427, 0.41, 1.4190615652902594, 0.37127634395776055]","[1.36, 1.36, 1.36, 1.36, 1.42, 1.42, 1.42, 1.42, 1.42, 1.42, 1.42, 1.42, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96]","[-0.82, -0.02, 0.26, 0.61, -0.71, -0.48, -0.23, -0.15, 0.09, 0.39, 0.45, 0.64, -0.73, -0.4, -0.17, -0.1, 0.14, 0.52, 0.61, -0.74, -0.42, -0.05, 0.28, 0.34, 0.67]","[-0.63, -0.6, -0.4734848484848485, -0.15669515669515668, -0.46153846153846156, -0.38385502471169686, -0.41453831041257366, -0.48405797101449277, -0.501466275659824, -0.42916666666666664, -0.39344262295081966, -0.13793103448275862, -0.6231884057971014, -0.5443478260869565, -0.5117370892018779, -0.6357267950963222, -0.5606407322654462, -0.27116564417177913, -0.20481927710843373, -0.5580524344569289, -0.5465393794749404, -0.4468629961587708, -0.29120879120879123, -0.30278884462151395, 0.052054794520547946]","[0.027456784225396828, 0.04077177531501004, 0.03833198527575182, 0.03727633446200788, 0.05022329142607982, 0.037479380822344574, 0.0403364530955639, 0.04711035089490996, 0.033129346931642115, 0.029151471736400345, 0.05885529985904647, 0.05309325534926204, 0.027178871866619304, 0.034982863984836535, 0.058867446847024656, 0.03230360143224123, 0.039611441419888344, 0.03371604983486896, 0.043861068165882214, 0.050783283412407725, 0.040911298970968867, 0.03201139087163349, 0.035456160826479496, 0.030078233244529497, 0.036961481215638595]","[-0.6154791300374938, -0.4774580489449077, -0.47774670933613217, -0.17062732325726682, -0.5411399745410512, -0.4400542192551567, -0.4594932592981792, -0.4778802916273582, -0.5202211604708378, -0.43548245983547107, -0.3859055931456812, -0.12838489043465887, -0.6317338836567179, -0.545001760637622, -0.5535619934148552, -0.5566998513063411, -0.5367941480164728, -0.27646333464453643, -0.1493915467617804, -0.528468144957266, -0.504821614139898, -0.4735473434694509, -0.3523118393864358, -0.314036933696288, 0.021061383356519407]"
"[-0.35945689553764926, 1.588261404502534, 0.7430746164828224, -0.33215637182592905, 1.5050338614564513, 0.3851732336269582, 0.2502548006907685, 1.7182662092134053, 0.6279466821210413, -0.4504586412433832, 1.407584274435616, 0.6501643750898738]","[1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.5, 1.5, 1.5, 1.5, 1.5, 1.61, 1.61, 1.61, 1.61, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94]","[-0.74, -0.53, -0.26, -0.12, 0.07, 0.28, 0.58, 0.72, -0.56, -0.2, -0.02, 0.45, 0.84, -0.6, -0.18, 0.26, 0.63, -0.65, -0.37, -0.15, -0.04, 0.34, 0.42, 0.64]","[0.031496062992125984, -0.17229729729729729, -0.1577574967405476, -0.234375, -0.21138211382113822, -0.3069306930693069, -0.2413793103448276, -0.3479381443298969, -0.1441578148710167, -0.2534562211981567, -0.20819112627986347, -0.2811594202898551, -0.4558139534883721, -0.0942622950819672, -0.176, -0.25942857142857145, -0.31313131313131315, -0.01808066759388039, -0.2518248175182482, -0.3073005093378608, -0.28378378378378377, -0.23236514522821577, -0.2956521739130435, -0.3074792243767313]","[0.036208205121646506, 0.04048509988972684, 0.035655759846038595, 0.06075914152461828, 0.06231697109136533, 0.06696362059675177, 0.0402949476711808, 0.03365491660977122, 0.03854757863381981, 0.06566778362451756, 0.040404449602442515, 0.051666415531384215, 0.042923231629278545, 0.045066313155232615, 0.06225830065139908, 0.032648724609988855, 0.047724715150576705, 0.037287610680164916, 0.04134120665029915, 0.03921051098124509, 0.03524943480592237, 0.04430201983169837, 0.06299033024687863, 0.05008183127953832]","[0.03743801950661367, -0.15233383119767577, -0.24148056465277162, -0.24281457503477522, -0.22063369833697316, -0.19417288633353277, -0.224125849237322, -0.29203750694688385, -0.11313097191244133, -0.26529823648658274, -0.2676972575648517, -0.2534406146351789, -0.45769270852816796, -0.08254077129787224, -0.27120279697474725, -0.2504018387096247, -0.30257177911401706, -0.09137288994776835, -0.23394036437577848, -0.2577117486772368, -0.25141842341497533, -0.20175764485836736, -0.19615013398336478, -0.2116009675621909]"
